"Id","Name","Name pt-PT","Card Text"
102239,"Michael Harris, the Incinerator","Michael Harris, O Incinerador","Mortal único com 3 de vida. 1 de força, 1 de sangrar. Operação Antígeno.
Michael pode procurar em sua biblioteca por uma carta de equipamento e equipá-la com uma ação com +1 de furtividade (requerimentos e custos se aplicam normalmente; embaralhe em seguida). Se ele estiver em combate contra um vampiro, você pode queimar 1 de recurso a cada rodada antes da distância ser determinada para determinar a distância para esta rodada."
101942,Target Vitals,Mirar na Vitalidade,"Mira. Somente utilizável quando este servo escolher um golpe. Um servo pode jogar somente uma carta de mira por golpe.
Se qualquer dano causado por este golpe for infligido com sucesso ao servo oponente, ele recebe +2 de dano deste golpe e não poderá pressionar nesta rodada. Ao ser jogada, o servo oponente pode cancelar esta carta descartando duas cartas de combate."
101941,Target Retainer,Mirar no Lacaio,"Mira. Somente utilizável quando este servo escolher um golpe. Um servo pode jogar somente uma carta de mira por golpe.
Você pode mirar em um lacaio no servo oponente com este golpe (em vez do servo oponente). Ou você pode mirar o servo oponente diretamente, como habitual, mas se qualquer dano infligido por esse golpe for infligido com sucesso, este golpe inflige +1 de dano. Ao ser jogada, o servo oponente pode cancelar esta carta descartando duas cartas de combate."
101857,Spying Mission,Missão de Espionagem,"[obf] +1 de furtividade.
[OBF] Somente utilizável se o sangrar for bem-sucedido. Ao invés disso, o sangrar não queima recursos, não tem sucesso e essa carta é colocada neste vampiro. Na próxima vez que este vampiro sangrar com sucesso o mesmo Matusalém, queime esta carta para este vampiro obter +2 de sangrar."
101698,Scouting Mission,Missão de Reconhecimento,"[dom] (D) Sangre com +1 de sangrar.
[DOM] Ação com +1 de furtividade. Adicione 2 de sangue a um vampiro mais jovem em sua região não controlada."
101195,Melange,Mistura,"[aus] +1 de percepção.
[AUS] Como acima e, se este vampiro bloquear, coloque esta carta no servo agente; você ainda controla esta carta. Durante uma ação de sangrar contra o controlador do servo portador, este vampiro reagente pode queimar esta carta para ganhar +1 de sangrar. "
102240,"Mithraeum, London, The","Mithraeum, Londres, O","Local único. Mistérios Mithraicos.
Se você não controlar Mithras durante sua fase de influência, você pode procurar em sua cripta por uma cópia dele, revelá-lo e movê-lo para sua região não controlada (embaralhe em seguida). Durante sua fase de destravar, você pode adicionar 1 de sangue a Mithras ou a um membro dos Mistérios Mithraicos (o alvo precisa estar controlado)."
101231,Moise Kasavubu,Moise Kasavubu,"Mortal unico com 1 de vida. 0 de força, 0 de sangrar. Requer um imbuido pronto.
Moise pode golpear por 2Di de dano. Ele pode fazer uma ação com +1 de furtividade para procurar em sua biblioteca (embaralhe após isso) ou mão por um equipamento e movê-lo para um imbuido pronto que você controla (aquele imbuido precisa cumprir os requerimentos e pagar o custo normalmente). "
101238,Monastery of Shadows,Monastério das Sombras,"Local. Única.
+1 de tamanho de mão. Você pode travar esta carta para conceder a um vampiro de capacidade 8 ou mais +1 de furtividade."
101556,Razor Bat,Morcego Navalha,"Gárgula com 2 de vida.
O Gárgula com esse lacaio recebe +1 de percepção. Quando o Gárgula com esse lacaio está em combate, o servo oponente recebe 1Di de dano durante a fase de resolução de golpes inicial a cada round, a curta ou longa distância."
102218,Bait and Switch,Morder a Isca,"Requer um barão. Somente utilizável se um servo estiver sangrando você, depois que os bloqueios forem declinados.
Trave este vampiro reagente. Mude o alvo da ação de sangrar para outro Matusalém que não seja o controlador do servo agente (este novo Matusalém pode tentar bloquear)."
100692,Faithful Servant,"Mortal com 1 de vida.
Se o vampiro com este lacaio está em torpor, ele ou ela ganha 1 de sangue no início de sua fase de servo.","Como uma criança para sua mãe eu fui até você.
Sappho"
101774,Shroud of Absence,Mortalha da Ausência,"[dom][obt] +1 de furtividade.
[DOM][OBT] Como acima, e este vampiro pode golpear: fim de combate durante a primeira rodada do combate resultante, se for bloqueado."
101775,Shroud of Night,Mortalha das Trevas,"[obt] +1 de furtividade, não utilizável durante uma ação de sangrar.
[OBT] +1 de furtividade."
101856,Sport Bike,Moto Esportiva,"Veículo.
Este servo recebe +1 de percepção. Um servo pode ter somente um veículo."
101931,Talbot's Chainsaw,Motosserra de Talbot,"Única. Arma.
Golpe: 3 de dano. Se o portador estiver pronto durante a fase de destravar, esta arma causa 3 de dano não prevenível em um servo pronto que você controla. O portador não pode caçar. O portador pode entrar em combate contra um servo com uma ação (D) com +1 de furtividade. O portador recebe 1 pressionar (obrigatório), somente utilizável para continuar o combate durante a primeira rodada e pode prevenir 1 de dano por combate."
100323,Change of Target,Mudança de Alvo,"Somente utilizável se este servo for bloqueado, antes da resolução do bloqueio.
Destrave este servo. A ação termina (sem sucesso). Este servo não pode realizar a mesma ação neste turno."
101353,Parity Shift,Mudança de Paridade,"Requer um príncipe ou justicar.
Escolha um Matusalém que tenha mais recursos do que você e aloque 3 destes recursos entre 1 ou mais outros Matusaléns (incluindo você). Se o referendo for aprovado, o Matusalém escolhido perde estes recursos, os quais são alocados da forma que você escolheu."
101542,Rapid Change,Mudança Rápida,"[pro] [ACTION MODIFIER] +1 de furtividade.
[PRO] [COMBAT] Golpe: fim de combate."
101256,Murmur of the False Will,Múrmurio da Falsa Vontade,"[dom] [ACTION MODIFIER] Somente utilizável durante uma ação de sangrar. +1 de sangrar (limitado).
[DOM] [REACTION] Somente utilizável se um vampiro mais jovem estiver sangrando você, depois que os bloqueios forem declinados. Trave este vampiro reagente. Mude o alvo da ação de sangrar para outro Matusalém que não seja o controlador do servo agente (este novo Matusalém pode tentar bloquear)."
100338,Childling Muse,Musa Infante,"Changeling. 1 de vida.
Este Malkaviano recebe +1 de sangrar."
102236,"British Museum, London, The","Museu Britânico, Londres, O","Local único.
+1 de tamanho de mão. Equipamentos que não sejam eletrônicos, armas ou veículos custam a servos que você controla -1 de sangue ou recurso para serem equipados. Servos que você controla podem destravar após a resolução de uma ação bem-sucedida de equipar um destes equipamentos de sua mão; um servo pode destravar desta forma apenas uma vez por turno."
100095,Art Museum,Museu de Arte,"Local. Única.
Durante sua fase de influência, você pode travar esta carta para adicionar 1 de sangue a um Toreador em sua região não controlada."
100809,Garibaldi-Meucci Museum,Museu Garibaldi-Meucci,"Local único.
Durante sua fase de destravar, você pode travar esta carta e queimar 1 de recurso para trocar uma carta em sua pilha de cinzas que requer um Anarquista por uma carta em sua mão. Você pode travar esta carta antes da distância ser determinada para terminar um combate entre um Anarquista que você controla e outro Anarquista."
101261,Mylan Horseed,Mylan Horseed,"Changeling. Única. 1 de vida, 0 de força e 1 de sangrar.
Uma vez por combate, Mylan pode se esquivar como golpe. Ele pode destravar um vampiro não Camarilla de capacidade 8 ou mais com uma ação com +1 de furtividade. Mylan não pode bloquear vampiros."
Id,Name,Name pt-BR,Card Text
101264,Nar-Sheptha,Nar-Sheptha,"Aparição. Unica. 1 de vida.
Enquanto este vampiro estiver em combate, você recebe +2 de tamanho de mão, e o servo oponente é considerado o servo agente."
101296,Nose of the Hound,Nariz do Cão de Caça,"Ação com +1 de furtividade.
[aus] (D) Entre em combate com um servo pronto travado controlado por outro Matusalém. Esse servo agente recebe uma manobra opcional naquele combate.
[spi] como [aus] acima, mas com uma manobra opcional adicional durante o combate.
[SPI] Como [spi] acima, mas entre em combate com qualquer servo pronto controlado por outro Matusalém."
100003,Aaron's Feeding Razor,Navalha de Aaron,"Única.
O portador recebe +1 de caçar."
101267,Necromancy,Necromancia,"Disciplina.
Coloque esta carta em um vampiro. Este vampiro recebe +1 nível de Necromancia [nec] e +1 de capacidade. Não pode ser colocado em um vampiro com Necromancia superior [NEC]."
101268,Necrosis,Necrose,"[pot] Golpe: golpe de mão com +1 de dano.
[thn] Golpe: golpe de mão com +2 de dano.
[THN] Como [thn] acima, e o vampiro oponente sofre 1 de dano ambiental não prevenível durante a etapa de pressionar nesta rodada (somente efetivo se este golpe for realizado a curta distância)."
101272,Nephandus,Nefando,"Mago. 2 de vida, 0 de força e 1 de sangrar.
Nefando pode infligir 1Di de dano como golpe. Nefando recebe 1 pressionar opcional em cada combate. Nefando pode queimar um vampiro em torpor para ganhar 1 de vida com uma ação (D). Cada golpe ou efeito de dano infligido contra Nefando pelo servo oponente em combate, inflige 1 de dano a menos."
101273,Nephren-Ka,Nephren-Ka,"Mumia unica com 5 de vida. 2 de força, 0 de sangrar.
Nephren-Ka pode previnir 1 de dano não agravado a cada combate. Ele pode jogar cartas que requerem Necromancia [nec] básica como um vampiro. Ele pode entrar em combate com um servo como uma ação (D). Se ele for queimado, embaralhe-o na biblioteca de seu dono."
101282,Ni Dieu ni Maître,Ni Diei Ni Maître,"Requer um Anarquista. Somente utilizável assim que a ação for anunciada. Mais de uma Disciplina pode ser usada para jogar esta carta.
[ani] Se esta ação for bloqueada, o servo oponente não pode manobrar durante o combate resultante.
[for] Vampiros tem de queimar 1 de sangue para tentar bloquear esta ação.
[vic] Se esta ação for bloqueada, este Anarquista recebe +1 de força durante o combate resultante."
100687,Faceless Night,Noite Sem Rosto,"[obf] +1 de furtividade.
[OBF] Como acima, e qualquer servo que tentar bloquear esta ação e falhar ficará travado antes da resolução da ação."
101297,Nosferatu Bestial,Nosferatu Bestial,"Ação com +1 de furtividade. Única.
Coloque esta carta em jogo, ela se torna um Nosferatu único com 2 de capacidade da mesma seita que o Nosferatu agente com animalismo[ANI] básico. Nosferatu Bestial não pode realizar ações que não sejam de caçar, não pode lançar votos ou balotes, nem ter ou usar equipamentos. Durante sua fase de destravar, Nosferatu Bestial pode empregar um lacaio que requer Animalismo de sua mão (requerimentos e custo se aplicam normalmente; isso não é uma ação e não pode ser bloqueado)."
101073,Laptop Computer,Notebook,"Eletrônico.
O portador recebe +1 de sangrar. Um servo pode ter somente um Notebook."
101293,Nocturn,Noturno,"Demônio com 1 de vida. 1 de força, 1 de sangrar.
[obt] Noturno pode agir no turno que for recrutado. Destrave esse vampiro se essa é a primeira ação bem suscedida de recrutar aliado nesse turno. Noturno pode jogar cartas que não sejam de aliado que requerem Tenebrosidade [obt] básica como um vampiro. Queime noturno na sua fase de destravar.
[OBT] Como acima, e esse vampiro pode realizar essa ação novamente neste turno, com o custo aumentado em 1 (cumulativo)."
101277,New Carthage,Nova Cartago,"Local. Única.
Os Brujah titulados recebem +1 de sangrar e +1 voto. Os Ventrue recebem -1 voto."
101279,"New Inquisition, The","Nova Inquisição, A","Gehenna. Requer 1 ou mais outros eventos de Gehenna em jogo. Não reponha até que um vampiro titulado vá para torpor.
Durante a fase de destravar de cada Matusalém, ele ou ela pode escolher um vampiro pronto controlado por sua presa. Este vampiro recebe 1 de dano que não pode ser prevenido. Qualquer vampiro titulado pode convocar um referendo para queimar esta carta com uma ação política com +1 de furtividade."
100785,Fragment of the Book of Nod,O Fragmento do Livro de Nod,"Fragmento único de Nod.
Coloque esta carta em jogo. Você pode travar esta carta para comprar 2 cartas (descarte em seguida). Vampiros podem roubar esta carta como uma ação (D). "
101042,"Khabar: Community, The",O Khabar: Comunidade,"Única.
Coloque esta carta em jogo. Cada Banu Haqim recebe +1 de furtividade quando sangrar. Qualquer servo pode queimar esta carta com uma ação (D); Tremere recebem +1 de furtividade nesta ação."
102232,"Platinum Protocol, The",O Protocolo de Platina,"Requer um Anarquista. Mais de uma Disciplina pode ser usada para jogar esta carta. (D) Sangrar.
[obf] Esta ação tem +1 de furtividade.
[pre] Este sangrar tem +1 de sangrar.
[pro] Coloque um contador de corrupção em um servo controlado pelo Matusalém alvo se o sangrar for bem-sucedido (por 1 ou mais)."
100057,Anarch Secession,O se tornar,"+1 stealth action. Requires a ready, non-anarch, titled vampire.
{}This vampire becomes {Anarch}. If he or she had a city title, put this card on him or her as a title card to represent the title of baron of the same city. Minions without titles cannot block this action.{}"
